Word,Length,Freq_HAL,Log_Freq_HAL,MorphSp,POS
absconding,10,13,2.56,{abscond}>ing>,VB|NN|JJ
abrogation,10,103,4.63,{ab--rog--ate}>ion>,NN
absorbents,10,10,2.3,{ab--sorb}>ent>>s>,NN
abstainers,10,7,1.95,{abstain}>er>>s>,NN
abstemious,10,4,1.39,{abstemious},JJ
abstrusely,10,0,0,{abstruse}>ly>,RB
abundantly,10,549,6.31,{abund--ant}>ly>,RB
acceptably,10,315,5.75,{a--ccept}>able>>y>,RB
acclaiming,10,15,2.71,{acclaim}>ing>,VB|NN|JJ
acclimated,10,116,4.75,{a--cclimate}>ed>,VB|JJ
acclimates,10,0,0,{a--cclimate}>s>,VB
accordions,10,136,4.91,{accordion}>s>,NN
accretions,10,25,3.22,{accrete}>ion>>s>,NN
achievable,10,400,5.99,{achieve}>able>,JJ
accuracies,10,115,4.74,{accur--acy}>s>,NN
accursedly,10,1,0,NULL,RB
acerbities,10,0,0,{acerb--ity}>s>,NN
ACETONEMIA,10,0,0,{acetone}{mia},NN
acidifying,10,11,2.4,{acid}>ify>>ing>,VB|NN|JJ
acidulated,10,0,0,NULL,VB
acidulates,10,0,0,NULL,NULL
acquiesces,10,22,3.09,{acquiesce}>s>,VB
acquittals,10,27,3.3,{ac--quit}>al>>s>,NN
acquitting,10,13,2.56,{ac--quit}>ing>,VB|NN|JJ
actionable,10,225,5.42,{act}>ion>>able>,JJ
adamantine,10,18,2.89,{adamantine},JJ
ADAPTAPLEX,10,0,0,NULL,NULL
addictions,10,404,6,{addict}>ion>>s>,NN
ADENAUER'S,10,5,1.61,NULL,NULL
adjuration,10,1,0,NULL,NULL
admixtures,10,12,2.48,{ad--mix}>ture>>s>,NN
admonishes,10,35,3.56,{ad--monish}>s>,VB
admonitory,10,2,0.69,{ad--monit--ory},JJ
adornments,10,98,4.58,{adorn}>ment>>s>,NN
ADRIANOPLE,10,38,3.64,NULL,NN
adulteries,10,42,3.74,{adulter--y}>s>,NN
adumbrated,10,18,2.89,{ad--umbrate}>ed>,VB|JJ
adumbrates,10,3,1.1,{ad--umbrate}>s>,VB
advantaged,10,183,5.21,{advantage}>ed>,VB|JJ
Adventists,10,180,5.19,{ad--vent}>ist>>s>,NN
adventured,10,11,2.4,{ad--vent--ure}>ed>,JJ
adventurer,10,370,5.91,{ad--vent--ure}>er>,NN
adverbials,10,3,1.1,{ad--verb}>ial>>s>,NN
advertence,10,0,0,{advert--ence},NN
AEROBACTER,10,0,0,NULL,NULL
aerobatics,10,139,4.93,{aero--batics},NN
aerodromes,10,8,2.08,{aero--drome}>s>,NN
aeronautic,10,42,3.74,{aero--naut}>ic>,JJ
aeroplanes,10,93,4.53,<aero<{plane}>s>,NN
abandoning,10,1005,6.91,{abandon}>ing>,VB
abbreviate,10,203,5.31,{a--bbrevi--ate},VB
aberration,10,556,6.32,{aberr--ate}>ion>,NN
abnormally,10,372,5.92,<ab<{norm--al}>ly>,RB
abominable,10,473,6.16,{abomin--able},JJ
aboriginal,10,1459,7.29,{ab--origin--al},JJ|NN
aborigines,10,511,6.24,{ab--origin--e}>s>,NN
absorptive,10,32,3.47,{ab--sorb}>ive>,JJ
abstaining,10,190,5.25,{abstain}>ing>,VB|NN
abridgment,10,42,3.74,{abridge}>ment>,NN
abruptness,10,23,3.14,{abrupt}>ness>,NN
absolutely,10,36965,10.52,{absolute}>ly>,RB
absolution,10,140,4.94,{absolute}>ion>,NN
absolutism,10,197,5.28,{absolute}>ism>,NN
absorbency,10,82,4.41,{ab--sorb}>ency>,NN
absorption,10,1735,7.46,{ab--sorb}>ion>,NN
abstention,10,72,4.28,{absten--tion},NN
abstinence,10,983,6.89,{abstin--ence},NN
abstracted,10,261,5.56,{abs--tract}>ed>,JJ|VB
abstractly,10,143,4.96,{abs--tract}>ly>,RB
accelerate,10,2368,7.77,{ac--celer--ate},VB
accentuate,10,161,5.08,{accent}>uate>,VB
acceptable,10,16372,9.7,{a--ccept}>able>,JJ
acceptance,10,8774,9.08,{a--ccept}>ance>,NN
accessible,10,10758,9.28,{a--ccess}>ible>,JJ
accessions,10,48,3.87,{a--ccess}>ion>>s>,NN
accidental,10,2346,7.76,{accid--ent}>al>,JJ
accomplice,10,281,5.64,{accomplice},NN
accomplish,10,7794,8.96,{accomplish},VB
accordance,10,4854,8.49,{a--ccord}>ance>,NN
accountant,10,1527,7.33,{account}>ant>,NN
accounting,10,15754,9.66,{account}>ing>,NN|VB
accredited,10,1049,6.96,<a<{credit}>ed>,VB
accumulate,10,1392,7.24,{a--ccumul--ate},VB
accurately,10,5396,8.59,{accur--ate}>ly>,RB
accusation,10,2176,7.69,{accuse}>ation>,NN
accusative,10,103,4.63,{accuse}>ative>,JJ|NN
accusingly,10,39,3.66,{accuse}>ing>>ly>,RB
accustomed,10,1691,7.43,{a--ccustom}>ed>,VB|JJ
acoustical,10,270,5.6,{acoust--ic}>al>,JJ
acquainted,10,1022,6.93,{acquaint}>ed>,VB
acquiesced,10,111,4.71,{acquiesce}>ed>,VB
acrobatics,10,401,5.99,{acrobat}>ics>,NN
activating,10,655,6.48,{act}>ive>>ate>>ing>,VB
activation,10,1918,7.56,{act}>ive>>ate>>ion>,NN
activities,10,32765,10.4,{act}>ive>>ity>>s>,NN
adaptation,10,2000,7.6,{adapt}>ation>,NN
additional,10,56018,10.93,{add}>ition>>al>,JJ
addressees,10,100,4.61,{address}>ee>>s>,NN
addressing,10,7146,8.87,{address}>ing>,VB
adequately,10,2873,7.96,{adequ--ate}>ly>,RB
adirondack,10,352,5.86,{adirondack},NN
adjectival,10,39,3.66,{adjective}>al>,JJ
adjectives,10,618,6.43,{adjective}>s>,NN
adjourning,10,7,1.95,{ad--journ}>ing>,VB|NN
adjudicate,10,117,4.76,{ad--judic--ate},VB
adjustable,10,2555,7.85,{adjust}>able>,JJ
adjustment,10,4675,8.45,{adjust}>ment>,NN
administer,10,2314,7.75,{administer},VB
admittance,10,329,5.8,{ad--mit}>ance>,NN
admittedly,10,4176,8.34,{ad--mit}>ed>>ly>,RB
admiration,10,1381,7.23,{admire}>ation>,NN
admiringly,10,34,3.53,{admire}>ing>>ly>,RB
admissible,10,366,5.9,{ad--mit}>ible>,JJ
admissions,10,1744,7.46,{ad--mit}>ion>>s>,NN
admonished,10,255,5.54,{ad--monish}>ed>,VB
admonition,10,298,5.7,{ad--monish}>ion>,NN
adolescent,10,1523,7.33,{adolesc--ent},NN|JJ
adroitness,10,3,1.1,{adroit}>ness>,NN
adulterant,10,5,1.61,{adulter--ant},NN|JJ
adulterate,10,19,2.94,{adulter--ate},VB
adulterers,10,157,5.06,{adulter--er}>s>,NN
adulteress,10,55,4.01,{adulter--ess},NN
adulterous,10,145,4.98,{adulter--ous},JJ
advantages,10,9900,9.2,{advantage}>s>,NN
adventures,10,9517,9.16,{ad--vent--ure}>s>,NN
advertised,10,6189,8.73,{advert--ise}>ed>,VB
advertiser,10,1149,7.05,{advert--ise}>er>,NN
advertises,10,839,6.73,{advert--ise}>s>,VB
advisement,10,79,4.37,{advise}>ment>,NN
advocating,10,3091,8.04,{ad--voc--ate}>ing>,VB
aesthetics,10,954,6.86,{aes--thet--ic}>s>,NN
affections,10,321,5.77,{a--ffect}>ion>>s>,NN
affidavits,10,366,5.9,{affidavit}>s>,NN
affiliated,10,4536,8.42,{affili--ate}>ed>,VB
affiliates,10,1793,7.49,{affili--ate}>s>,VB
affinities,10,90,4.5,{affinity}>s>,NN
affliction,10,392,5.97,{a--fflict}>ion>,NN
affronting,10,4,1.39,{a--ffront}>ing>,VB|NN
aficionado,10,153,5.03,{aficionado},NN
afterbirth,10,57,4.04,{after}{birth},NN
afternoons,10,820,6.71,{after}{noon}>s>,NN
aftershave,10,47,3.85,{after}{shave},NN
aftertaste,10,144,4.97,{after}{taste},NN
afterwards,10,7471,8.92,{after}>ward>>s>,RB
aggrandize,10,27,3.3,{a--ggrand--ize},VB
aggravated,10,793,6.68,{aggravate}>ed>,VB
aggravates,10,52,3.95,{aggravate}>s>,VB
ALGINATES,9,3,1.1,NULL,NULL
alienists,9,3,1.1,{alien}>ist>>s>,NN
alighting,9,19,2.94,{alight}>ing>,VB|NN
ALKALOIDS,9,263,5.57,{alkal--oid}>s>,NN
ALLEGHENY,9,385,5.95,{allegheny},NN
alleluias,9,2,0.69,{alleluia}>s>,NN
ALLEMANDS,9,51,3.93,NULL,NULL
allergens,9,150,5.01,{allerg--en}>s>,NN
allocates,9,658,6.49,{alloc--ate}>s>,VB
allowably,9,1,0,{allow}>able>>y>,RB
ALLSTATES,9,0,0,NULL,NULL
alluviums,9,0,0,{alluvi--um}>s>,NN
alpenhorn,9,8,2.08,{alpenhorn},NN
alphabets,9,381,5.94,{alphabet}>s>,NN
alpinists,9,10,2.3,NULL,NULL
Alsatians,9,17,2.83,{alsatia}>n>>s>,NN
ALTENBURG,9,36,3.58,NULL,NULL
alterable,9,17,2.83,{alter}>able>,JJ
altimeter,9,281,5.64,{alti--meter},NN
altitudes,9,653,6.48,{alt--itude}>s>,NN
altruisms,9,2,0.69,{altru--ism}>s>,NN
altruists,9,31,3.43,{altru--ist}>s>,NN
alveolars,9,0,0,{alveol--ar}>s>,NN
amaryllis,9,63,4.14,{amaryllis},NN
ambergris,9,50,3.91,{ambergris},NN
ambushing,9,46,3.83,{ambush}>ing>,VB|NN
amenities,9,507,6.23,{amenity}>s>,NN
ammoniate,9,0,0,NULL,VB|NN
amethysts,9,6,1.79,{amethyst}>s>,NN
amidships,9,29,3.37,{amidships},RB
ammonites,9,43,3.76,NULL,NULL
amnesties,9,27,3.3,{amnesty}>s>,NN
amorously,9,9,2.2,{amor--ous}>ly>,RB
amortized,9,145,4.98,{a--mort--ize}>ed>,VB
amortizes,9,4,1.39,{a--mort--ize}>s>,VB
amplifies,9,163,5.09,{ampl--ify}>s>,VB
amputates,9,1,0,{amput--ate}>s>,VB
analgesia,9,69,4.23,{analgesia},NN
analgesic,9,114,4.74,{analgesic},JJ
analogize,9,18,2.89,{analog--ize},VB
analogues,9,188,5.24,{analogue}>s>,NN
analysing,9,441,6.09,{ana--lyse}>ing>,VB|NN
ANALYTROL,9,0,0,NULL,NULL
anapaests,9,0,0,NULL,NULL
anathemas,9,8,2.08,{anathema}>s>,NN
anatomies,9,16,2.77,{anatom--y}>s>,NN
anatomist,9,90,4.5,{anatom--ist},NN
anchoress,9,2,0.69,NULL,NN
anchorite,9,0,0,{anchorite},NN
anchormen,9,18,2.89,{anchor}{men},NN
anchovies,9,192,5.26,{anchovy}>s>,NN
ANDERLINI,9,0,0,NULL,NULL
Andorrans,9,0,0,{andorra}>n>>s>,NN
ANDROFSKI,9,0,0,NULL,NULL
androgyne,9,9,2.2,NULL,NN
abatement,9,147,4.99,{abate}>ment>,NN
abattoirs,9,25,3.22,{abattoir}>s>,NN
ziggurats,9,14,2.64,NULL,NULL
zigzagged,9,6,1.79,{zig}{zag}>ed>,VB|JJ
ZIMMERMAN,9,1867,7.53,{zimmer--man},NN
zoophytes,9,0,0,NULL,NULL
ZORRILLAS,9,0,0,NULL,NULL
zucchinis,9,8,2.08,{zucchini}>s>,NN
WOLFISHLY,9,4,1.39,{wolf}>ish>>ly>,RB
wolfsbane,9,94,4.54,NULL,NN
WOLVERTON,9,102,4.62,{wolver--ton},NN
womanized,9,0,0,{woman}>ise>>ed>,VB
womanizes,9,1,0,{woman}>ise>>s>,VB
womanlike,9,0,0,{woman}{like},JJ|RB
WOODBERRY,9,9,2.2,NULL,NULL
woodcocks,9,8,2.08,{wood}{cock}>s>,NN
woodlands,9,589,6.38,{wood}>land>>s>,NN
woodlouse,9,1,0,{wood}{louse},NN
WOODMAN'S,9,1,0,{wood}>man>>'s>,encl
woodsheds,9,3,1.1,{wood}{shed}>s>,NN
WOODSMOKE,9,16,2.77,{wood}{smoke},NN|VB
WOODWARDS,9,4,1.39,{wood}{ward}>s>,NN
woodworms,9,1,0,{wood}{worm}>s>,NN
WOOLLCOTT,9,48,3.87,NULL,NULL
woolliest,9,0,0,{wool}>y>>est>,JJ
wordbooks,9,0,0,{word}{book}>s>,NN
wordiness,9,19,2.94,{word}>y>>ness>,NN
workbooks,9,136,4.91,{work}{book}>s>,NN
workboxes,9,0,0,{work}{box}>s>,NN
workrooms,9,1,0,{work}{room}>s>,NN
worldlier,9,1,0,{world}>ly>>er>,JJ
worsening,9,281,5.64,{worse}>en>>ing>,VB|NN
wranglers,9,82,4.41,{wrangle}>er>>s>,NN
wrangling,9,147,4.99,{wrangle}>ing>,VB|NN|JJ
wrappings,9,48,3.87,{wrap}>ing>>s>,NN
wreathing,9,3,1.1,{wreath}>ing>,VB
wrestlers,9,1053,6.96,{wrestle}>er>>s>,NN
wrigglers,9,11,2.4,{wriggle}>er>>s>,NN
wriggling,9,234,5.46,{wriggle}>ing>,VB
wrinklier,9,0,0,{wrinkle}>y>>er>,JJ
wrinkling,9,85,4.44,{wrinkle}>ing>,VB
wristiest,9,0,0,NULL,NULL
wristlets,9,5,1.61,{wrist}>let>>s>,NN
YALAGALOO,9,0,0,NULL,NULL
yammering,9,97,4.57,{yammer}>ing>,VB|NN|JJ
YARDUMIAN,9,0,0,NULL,NULL
yearbooks,9,87,4.47,{year}{book}>s>,NN
yearlings,9,23,3.14,{year--ling}>s>,NN
yeastiest,9,0,0,NULL,NULL
YELLERISH,9,0,0,NULL,NULL
yellowest,9,5,1.61,{yellow}>est>,JJ
yodellers,9,0,0,{yodel}>er>>s>,NN
yodelling,9,23,3.14,{yodel}>ing>,VB|NN|JJ
Yugoslavs,9,77,4.34,{yugo--slav}>s>,NN
ZEMLINSKY,9,19,2.94,NULL,NULL
zeppelins,9,67,4.2,{zeppelin}>s>,NN
Wesleyans,9,2,0.69,{wes--ley}>an>>s>,NN
WESTBROOK,9,788,6.67,{west--brook},NN
WESTFIELD,9,474,6.16,{west--field},NN
WEYBOSSET,9,5,1.61,NULL,NULL
whackings,9,3,1.1,NULL,NULL
wheedling,9,60,4.09,{wheedle}>ing>,VB|NN|JJ
WHEELAN'S,9,0,0,NULL,NULL
WHEELER'S,9,107,4.67,NULL,NULL
wheeziest,9,0,0,{wheeze}>y>>est>,JJ
WHEREEVER,9,388,5.96,NULL,NULL
whereunto,9,7,1.95,NULL,minor|RB
whiffiest,9,0,0,{whiff}>y>>est>,JJ
whimpered,9,411,6.02,{whimper}>ed>,VB
whinnying,9,4,1.39,{whinny}>ing>,VB|NN|JJ
whippiest,9,0,0,NULL,NULL
whippings,9,71,4.26,{whip}>ing>>s>,NN
WHIPPLE'S,9,1,0,NULL,NULL
WHIPSAWED,9,24,3.18,NULL,NULL
WHIPSNADE,9,2,0.69,NULL,NULL
whitebait,9,10,2.3,{white}{bait},NN
whitecaps,9,15,2.71,{white}{cap}>s>,NN
Whitehall,9,146,4.98,{white}{hall},NN
WHITELEAF,9,1,0,NULL,NULL
WHITFIELD,9,370,5.91,{whit--field},NN
WHITTAKER,9,258,5.55,{whittaker},NN
whittlers,9,1,0,{whittle}>er>>s>,NN
whittling,9,60,4.09,{whittle}>ing>,VB|NN|JJ
whodunits,9,6,1.79,{who}{dun}{it}>s>,NN
WHODUNNIT,9,78,4.36,{who}{dunn}{it},NN
wickedest,9,18,2.89,{wicked}>est>,JJ
WIDTHWISE,9,13,2.56,{wid--th}>wise>,RB
wifeliest,9,0,0,NULL,JJ
WILKINSON,9,1735,7.46,{wilkin--son},NN
WILLIAM'S,9,223,5.41,{william}>'s>,encl
windfalls,9,10,2.3,{wind}{fall}>s>,NN
windiness,9,1,0,{wind}>y>>ness>,NN
windmills,9,266,5.58,{wind}{mill}>s>,NN
windpipes,9,0,0,{wind}{pipe}>s>,NN
windsocks,9,24,3.18,{wind}{sock}>s>,NN
wineskins,9,13,2.56,{wine}{skin}>s>,NN
wingspans,9,7,1.95,{wing}{span}>s>,NN
winnowing,9,56,4.03,{winnow}>ing>,NN|VB
WINSLOW'S,9,5,1.61,NULL,NULL
winsomely,9,2,0.69,{win}>some>>ly>,RB
winterier,9,0,0,{winter}>y>>er>,JJ
wintriest,9,0,0,{wintr--y}>est>,JJ
wireworms,9,0,0,{wire}{worm}>s>,NN
wiseacres,9,41,3.71,NULL,NULL
wishbones,9,28,3.33,{wish}{bone}>s>,NN
wishfully,9,24,3.18,{wish}>ful>>ly>,RB
wisterias,9,12,2.48,{wisteria}>s>,NN
withdraws,9,261,5.56,{with}{draw}>s>,VB
withholds,9,134,4.9,{with}{hold}>s>,VB
witlessly,9,7,1.95,{wit}>less>>ly>,RB
witticism,9,64,4.16,{wit}>icism>,NN
wittiness,9,18,2.89,{wit}>y>>ness>,NN
wobbliest,9,0,0,{wobble}>y>>est>,JJ
vivariums,9,2,0.69,NULL,NN
vivifying,9,2,0.69,{viv--ify}>ing>,VB|NN|JJ
vivisects,9,0,0,{vivi--sect}>s>,VB
vocalized,9,38,3.64,{voc--al}>ise>>ed>,VB|JJ
vocalizes,9,5,1.61,{voc--al}>ise>>s>,VB
vocations,9,146,4.98,{vocation}>s>,NN
vocatives,9,2,0.69,{voc--ative}>s>,NN
volcanoes,9,775,6.65,{volcan--o}>s>,NN
volleying,9,23,3.14,{volley}>ing>,VB|NN|JJ
voodooism,9,3,1.1,{voodoo}>ism>,NN
vouchsafe,9,22,3.09,{vouch}{safe},VB
VOYAGEURS,9,26,3.26,NULL,NULL
VUHRANDUH,9,0,0,NULL,NULL
vulcanite,9,3,1.1,NULL,NN
vulcanize,9,11,2.4,{vulcan}>ise>,VB
vulgarian,9,27,3.3,{vulg--ar}>ian>,NN|JJ
wantoning,9,0,0,{wanton}>ing>,VB
washbowls,9,0,0,{wash}{bowl}>s>,NN
washhouse,9,0,0,{wash}-{house},NN
washwomen,9,0,0,{wash}{women},NN
WHITEFACE,9,102,4.62,{white}{face},JJ|NN
wormholes,9,233,5.45,{worm}{hole}>s>,NN
WASHIZU'S,9,0,0,NULL,NULL
washrooms,9,33,3.5,{wash}{room}>s>,NN
washwoman,9,0,0,NULL,NN
waspishly,9,2,0.69,{wasp}>ish>>ly>,RB
watchdogs,9,156,5.05,{watch}{dog}>s>,NN
WATCHINGS,9,5,1.61,{watch}>ing>>s>,NN
watchword,9,66,4.19,{watch}{word},NN
waterhens,9,0,0,{water}{hen}>s>,NN
wateriest,9,0,0,{water}>y>>est>,JJ
WATTERSON,9,197,5.28,NULL,NULL
wayfarers,9,16,2.77,{way--fare}>er>>s>,NN
wayfaring,9,12,2.48,{way--fare}>ing>,VB|NN|JJ
waylaying,9,3,1.1,{way}{lay}>ing>,VB|NN|JJ
weakliest,9,0,0,NULL,JJ
weaklings,9,137,4.92,{weak}>ling>>s>,NN
wealthier,9,231,5.44,{wealth}>y>>er>,JJ
wealthily,9,3,1.1,{wealth}>y>>ly>,RB
weediness,9,3,1.1,{weed}>y>>ness>,NN
weekended,9,3,1.1,{week}{end}>ed>,JJ
weekender,9,24,3.18,{week}{end}>er>,NN
weightier,9,26,3.26,{weigh--t}>y>>er>,JJ
weightily,9,3,1.1,{weigh--t}>y>>ly>,RB
WEINSTEIN,9,640,6.46,{wein--stein},NN
weirdness,9,777,6.66,{weird}>ness>,NN
WELLESLEY,9,710,6.57,{welles--ley},NN
weltering,9,2,0.69,{welter}>ing>,VB|NN|JJ
WENTWORTH,9,458,6.13,{went--worth},NN
WERGELAND,9,5,1.61,NULL,NULL
variegate,9,0,0,{variegate},VB
variorums,9,0,0,NULL,NULL
VARLAAM'S,9,0,0,NULL,NULL
varnished,9,75,4.32,{varnish}>ed>,VB|JJ
vassalage,9,8,2.08,NULL,NN
vegetated,9,47,3.85,{veget--ate}>ed>,VB|JJ
vegetates,9,4,1.39,{veget--ate}>s>,VB
velarized,9,5,1.61,{vel--ar}>ise>>ed>,VB|JJ
velarizes,9,0,0,{vel--ar}>ise>>s>,VB
VELASQUEZ,9,175,5.16,{velasquez},NN
VELOCITER,9,0,0,NULL,NULL
vendettas,9,113,4.73,{vendetta}>s>,NN
veneering,9,22,3.09,{veneer}>ing>,VB|NN|JJ
venerates,9,16,2.77,{vener--ate}>s>,VB
venturers,9,48,3.87,{venture}>er>>s>,NN
venturing,9,231,5.44,{venture}>ing>,VB
VENUSIANS,9,33,3.5,NULL,NULL
verbosely,9,13,2.56,{verb--ose}>ly>,RB
verdigris,9,4,1.39,{verdigris},NN
VERGESSEN,9,86,4.45,NULL,NULL
verifying,9,1151,7.05,{ver--ify}>ing>,VB
veritably,9,24,3.18,{ver--it--able}>y>,RB
VERLOOP'S,9,0,0,NULL,NULL
veronicas,9,8,2.08,{veronica}>s>,NN
versifier,9,6,1.79,{verse}>ify>>er>,NN
versifies,9,0,0,{verse}>ify>>s>,VB
verticals,9,102,4.62,{vertical}>s>,NN
vestryman,9,0,0,NULL,NN
vestrymen,9,1,0,{vestry}{men},NN
vesturing,9,0,0,NULL,VB
VESUVIO'S,9,1,0,NULL,NULL
vexations,9,25,3.22,{vex}>ate>>ion>>s>,NN
VIAREGGIO,9,43,3.76,NULL,NULL
vibrantly,9,9,2.2,{vibr--ant}>ly>,RB
vibrators,9,296,5.69,{vibr--ate}>or>>s>,NN
VIBRIONIC,9,3,1.1,NULL,JJ
vicarages,9,0,0,{vicar}>age>>s>,NN
viceregal,9,1,0,NULL,JJ
vicereine,9,0,0,NULL,NN
viciously,9,505,6.22,{vicious}>ly>,RB
VICKSBURG,9,315,5.75,{vick--s--burg},NN
victorias,9,55,4.01,NULL,NULL
videlicet,9,0,0,NULL,RB
VIENTIANE,9,112,4.72,NULL,NN
vignettes,9,140,4.94,{vignette}>s>,NN
VIPHAKONE,9,0,0,NULL,NULL
virginals,9,1,0,{virgin}>al>>s>,NN
Virginias,9,9,2.2,{virgin--ia}>s>,NN
virtuosos,9,36,3.58,{virtuoso}>s>,NN
virulency,9,0,0,{virul--ence}>y>,NN
viscounts,9,24,3.18,{viscount}>s>,NN
VISIGOTHS,9,53,3.97,{visi--goth}>s>,NN
visitants,9,6,1.79,NULL,NULL
VISRHANIK,9,0,0,NULL,NULL
vitalists,9,3,1.1,{vital}>ist>>s>,NN
vitalized,9,5,1.61,{vital}>ise>>ed>,VB|JJ
vitalizes,9,0,0,{vital}>ise>>s>,VB
vitiating,9,6,1.79,{vitiate}>ing>,VB|NN|JJ
vitiation,9,0,0,{vitiate}>ion>,NN
vitrified,9,38,3.64,{vitr--ify}>ed>,VB|JJ
vitrifies,9,1,0,{vitr--ify}>s>,VB
vitriolic,9,305,5.72,{vitriol}>ic>,JJ
varsities,9,1,0,{varsity}>s>,NN
vermiform,9,7,1.95,NULL,JJ
vermifuge,9,6,1.79,NULL,NN|JJ
verminous,9,15,2.71,NULL,NULL
vermouths,9,0,0,{vermouth}>s>,NN
versified,9,0,0,{verse}>ify>>ed>,VB|JJ
vulgarism,9,6,1.79,{vulg--ar}>ism>,NN
wackiness,9,61,4.11,{wacky}>ness>,NN
waggeries,9,0,0,{wag}>ery>>s>,NN
waggishly,9,0,0,{wag}>ish>>ly>,RB
wainscots,9,0,0,{wainscot}>s>,NN
wakefully,9,0,0,{wake}>ful>>ly>,RB
WALBRIDGE,9,9,2.2,NULL,NULL
walkaways,9,2,0.69,NULL,NULL
wallabies,9,49,3.89,{wallaby}>s>,NN
WANGEMANS,9,0,0,NULL,NULL
WAPPINGER,9,23,3.14,{wappinger},NN
wardrobes,9,44,3.78,{wardrobe}>s>,NN
wardrooms,9,0,0,{ward}{room}>s>,NN
warhorses,9,23,3.14,{war}{horse}>s>,NN
warrantor,9,2,0.69,{warrant}>or>,NN
WARRENTON,9,53,3.97,{warren--ton},NN
untutored,9,84,4.43,<un<{tutor}>ed>,JJ
unveiling,9,268,5.59,<un<{veil}>ing>,VB|NN
unzipping,9,380,5.94,<un<{zip}>ing>,JJ|VB|NN
upbraided,9,20,3,{up}{braid}>ed>,VB|JJ
upheavals,9,188,5.24,<up<{heave}>al>>s>,NN
uppercuts,9,106,4.66,{up}>er>{cut}>s>,NN
uprightly,9,7,1.95,{up}{right}>ly>,RB
uprooting,9,100,4.61,{up}{root}>ing>,VB|NN
upstaging,9,4,1.39,{up}{stage}>ing>,VB|NN|JJ
urbanizes,9,1,0,{urb--an}>ise>>s>,VB
URETHANES,9,29,3.37,NULL,NULL
urinating,9,262,5.57,{urine}>ate>>ing>,VB|NN|JJ
urination,9,340,5.83,{urine}>ate>>ion>,NN
usherette,9,7,1.95,{usher}>ette>,NN
utterable,9,0,0,{utter}>able>,JJ
vacuities,9,1,0,{vacu--ity}>s>,NN
vacuously,9,19,2.94,{vacu--ous}>ly>,RB
vainglory,9,7,1.95,{vain}{glory},NN
valencies,9,0,0,{val--ence}>y>>s>,NN
validates,9,207,5.33,{valid}>ate>>s>,VB
valuables,9,390,5.97,{valua--ble}>s>,NN
vamoosing,9,0,0,{vamoose}>ing>,VB
vanguards,9,49,3.89,{vanguard}>s>,NN
vapidness,9,1,0,{vapid}>ness>,NN
vaporized,9,248,5.51,{vapor}>ise>>ed>,VB|JJ
vaporizes,9,51,3.93,{vapor}>ise>>s>,VB
unbuckled,9,91,4.51,<un<{buckle}>ed>,VB|JJ
unbuckles,9,12,2.48,<un<{buckle}>s>,VB
unburdens,9,3,1.1,<un<{burden}>s>,VB
uncannier,9,0,0,<un<{canny}>er>,JJ
uncannily,9,93,4.53,<un<{canny}>ly>,RB
uncorking,9,6,1.79,<un<{cork}>ing>,VB|NN
uncoupled,9,36,3.58,<un<{couple}>ed>,JJ|VB
uncouples,9,8,2.08,<un<{couple}>s>,VB
uncouthly,9,0,0,{un--couth}>ly>,RB
uncrossed,9,36,3.58,<un<{cross}>ed>,JJ|VB
uncrowned,9,13,2.56,<un<{crown}>ed>,JJ|VB
undeceive,9,3,1.1,<un<{de--ceive},VB
underdogs,9,91,4.51,<under<{dog}>s>,NN
underacts,9,1,0,<under<{act}>s>,VB
underarms,9,113,4.73,<under<{arm}>s>,NN
underbids,9,0,0,<under<{bid}>s>,VB
undercart,9,0,0,NULL,NN
undercuts,9,95,4.55,<under<{cut}>s>,VB
underfelt,9,0,0,NULL,NN
underlain,9,13,2.56,<under<{lay}>n>,VB
underlays,9,2,0.69,<under<{lay}>s>,NN
underpays,9,8,2.08,<under<{pay}>s>,VB
undershot,9,169,5.13,NULL,JJ
undersold,9,25,3.22,<under<{sold},VB|JJ
undertows,9,2,0.69,<under<{tow}>s>,NN
undocking,9,6,1.79,NULL,NULL
undoubted,9,71,4.26,<un<{doubt}>ed>,JJ
undresses,9,17,2.83,<un<{dress}>s>,VB
undulates,9,6,1.79,{undul--ate}>s>,VB
unearthly,9,185,5.22,<un<{earth}>ly>,JJ
uneasiest,9,0,0,<un<{ease}>y>>est>,JJ
unequally,9,180,5.19,<un<{equ--al}>ly>,RB
unfledged,9,2,0.69,<un<{fledge}>ed>,JJ
unfrocked,9,1,0,<un<{frock}>ed>,JJ|VB
UNFUNNILY,9,2,0.69,NULL,NULL
unfurling,9,25,3.22,<un<{furl}>ing>,NN|VB|JJ
unhanding,9,0,0,<un<{hand}>ing>,VB
unhappier,9,6,1.79,<un<{happy}>er>,JJ
unhinging,9,1,0,<un<{hinge}>ing>,VB|NN|JJ
unhooking,9,35,3.56,<un<{hook}>ing>,VB|NN|JJ
unhorsing,9,1,0,<un<{horse}>ing>,VB
Unionists,9,717,6.58,{un--ion}>ist>>s>,NN
unionized,9,192,5.26,{un--ion}>ise>>ed>,VB|JJ
unionizes,9,1,0,{un--ion}>ise>>s>,VB
universes,9,1063,6.97,{uni--verse}>s>,NN
unkindest,9,20,3,<un<{kind}>est>,JJ
unlearned,9,86,4.45,<un<{learn}>ed>,JJ|VB
unleashes,9,79,4.37,<un<{leash}>s>,VB
UNLEVELED,9,11,2.4,NULL,NULL
